Year,Experiment,Plot,Subplot,BigBioPlot#,Block#,TreatmentCode,BigBioNumSp,FertTrt,Species,Mass g/m^2)
2024,E244,166,,295,,AllPesticides,32,n,Calamagrostis canadensis,0
2024,E244,166,,295,,AllPesticides,32,n,Coreopsis palmata,0
2024,E244,166,,295,,AllPesticides,32,n,Elymus canadensis,0
2024,E244,166,,295,,AllPesticides,32,n,Koeleria cristata,13.7
2024,E244,166,,295,,AllPesticides,32,n,Leersia oryzoides,0
2024,E244,166,,295,,AllPesticides,32,n,Lespedeza capitata,0
2024,E244,166,,295,,AllPesticides,32,n,Liatris aspera,0
2024,E244,166,,295,,AllPesticides,32,n,Lupinus perennis,0.89
2024,E244,166,,295,,AllPesticides,32,n,Miscellaneous litter,0
2024,E244,166,,295,,AllPesticides,32,n,Monarda fistulosa,0
2024,E244,166,,295,,AllPesticides,32,n,Panicum virgatum,0
2024,E244,166,,295,,AllPesticides,32,n,Petalostemum candidum,0
2024,E244,166,,295,,AllPesticides,32,n,Petalostemum purpureum,0
2024,E244,166,,295,,AllPesticides,32,n,Petalostemum villosum,0
2024,E244,166,,295,,AllPesticides,32,n,Poa pratensis,25.4
2024,E244,166,,295,,AllPesticides,32,n,Quercus ellipsoidalis,0
2024,E244,166,,295,,AllPesticides,32,n,Quercus macrocarpa,0
2024,E244,166,,295,,AllPesticides,32,n,Real Weeds,23.4
2024,E244,166,,295,,AllPesticides,32,n,Rudbeckia serotina,0
2024,E244,166,,295,,AllPesticides,32,n,Schizachyrium scoparium,0
2024,E244,166,,295,,AllPesticides,32,n,Solidago nemoralis,0
2024,E244,166,,295,,AllPesticides,32,n,Solidago rigida,0
2024,E244,166,,295,,AllPesticides,32,n,Sorghastrum nutans,67.4
2024,E244,166,,295,,AllPesticides,32,n,Sporobolus cryptandrus,0
2024,E244,166,,295,,AllPesticides,32,n,Stipa spartea,0
2024,E244,166,,295,,AllPesticides,32,n,Vicia villosa,0
2024,E244,166,,295,,AllPesticides,32,n,Zizia aurea,0
2024,E244,167,,295,,Control,32,n,32 Species Weeds,0
2024,E244,167,,295,,Control,32,n,Achillea millefolium(lanulosa),0
2024,E244,167,,295,,Control,32,n,Agropyron smithii,0
2024,E244,167,,295,,Control,32,n,Amorpha canescens,0
2024,E244,167,,295,,Control,32,n,Andropogon gerardi,47.4
2024,E244,167,,295,,Control,32,n,Asclepias tuberosa,0
2024,E244,167,,295,,Control,32,n,Baptisia leucantha,0
2024,E244,167,,295,,Control,32,n,Bouteloua curtipendula,0
2024,E244,167,,295,,Control,32,n,Bouteloua gracilis,0
2024,E244,167,,295,,Control,32,n,Buchloe dactyloides,0
2024,E244,167,,295,,Control,32,n,Calamagrostis canadensis,0
2024,E244,167,,295,,Control,32,n,Coreopsis palmata,39.5
2024,E244,167,,295,,Control,32,n,Elymus canadensis,0
2024,E244,167,,295,,Control,32,n,Koeleria cristata,0
2024,E244,167,,295,,Control,32,n,Leersia oryzoides,0
2024,E244,167,,295,,Control,32,n,Lespedeza capitata,0
2024,E244,167,,295,,Control,32,n,Liatris aspera,0
2024,E244,167,,295,,Control,32,n,Lupinus perennis,0
2024,E244,167,,295,,Control,32,n,Miscellaneous litter,2.33
2024,E244,167,,295,,Control,32,n,Monarda fistulosa,0
2024,E244,167,,295,,Control,32,n,Panicum virgatum,0
2024,E244,167,,295,,Control,32,n,Petalostemum candidum,0
2024,E244,167,,295,,Control,32,n,Petalostemum purpureum,0
2024,E244,167,,295,,Control,32,n,Petalostemum villosum,0
2024,E244,167,,295,,Control,32,n,Poa pratensis,18.3
2024,E244,167,,295,,Control,32,n,Quercus ellipsoidalis,0
2024,E244,167,,295,,Control,32,n,Quercus macrocarpa,0
2024,E244,167,,295,,Control,32,n,Real Weeds,6.26
2024,E244,167,,295,,Control,32,n,Real Weeds,6.02
2024,E244,167,,295,,Control,32,n,Rudbeckia serotina,0
2024,E244,167,,295,,Control,32,n,Schizachyrium scoparium,3.2
2024,E244,167,,295,,Control,32,n,Solidago nemoralis,0
2024,E244,167,,295,,Control,32,n,Solidago rigida,0
2024,E244,167,,295,,Control,32,n,Sorghastrum nutans,56.3
2024,E244,167,,295,,Control,32,n,Sporobolus cryptandrus,0
2024,E244,167,,295,,Control,32,n,Stipa spartea,0
2024,E244,167,,295,,Control,32,n,Vicia villosa,0
2024,E244,167,,295,,Control,32,n,Zizia aurea,0
2024,E244,168,,295,,FoliarFungicide,32,n,32 Species Weeds,0
2024,E244,168,,295,,FoliarFungicide,32,n,Achillea millefolium(lanulosa),0
2024,E244,168,,295,,FoliarFungicide,32,n,Agropyron smithii,0
2024,E244,168,,295,,FoliarFungicide,32,n,Amorpha canescens,0
2024,E244,168,,295,,FoliarFungicide,32,n,Andropogon gerardi,165.5
2024,E244,168,,295,,FoliarFungicide,32,n,Asclepias tuberosa,0
2024,E244,168,,295,,FoliarFungicide,32,n,Baptisia leucantha,0
2024,E244,168,,295,,FoliarFungicide,32,n,Bouteloua curtipendula,0
2024,E244,168,,295,,FoliarFungicide,32,n,Bouteloua gracilis,0
2024,E244,168,,295,,FoliarFungicide,32,n,Buchloe dactyloides,0
2024,E244,168,,295,,FoliarFungicide,32,n,Calamagrostis canadensis,0
2024,E244,168,,295,,FoliarFungicide,32,n,Coreopsis palmata,14.1
2024,E244,168,,295,,FoliarFungicide,32,n,Elymus canadensis,0
2024,E244,168,,295,,FoliarFungicide,32,n,Koeleria cristata,0
2024,E244,168,,295,,FoliarFungicide,32,n,Leersia oryzoides,0
2024,E244,168,,295,,FoliarFungicide,32,n,Lespedeza capitata,3.88
2024,E244,168,,295,,FoliarFungicide,32,n,Liatris aspera,0
2024,E244,168,,295,,FoliarFungicide,32,n,Lupinus perennis,11.8
2024,E244,168,,295,,FoliarFungicide,32,n,Miscellaneous litter,3.81
2024,E244,168,,295,,FoliarFungicide,32,n,Monarda fistulosa,0
2024,E244,168,,295,,FoliarFungicide,32,n,Panicum virgatum,0
2024,E244,168,,295,,FoliarFungicide,32,n,Petalostemum candidum,0
2024,E244,168,,295,,FoliarFungicide,32,n,Petalostemum purpureum,0
2024,E244,168,,295,,FoliarFungicide,32,n,Petalostemum villosum,0
2024,E244,168,,295,,FoliarFungicide,32,n,Poa pratensis,20.7
2024,E244,168,,295,,FoliarFungicide,32,n,Quercus ellipsoidalis,0
2024,E244,168,,295,,FoliarFungicide,32,n,Quercus macrocarpa,0
2024,E244,168,,295,,FoliarFungicide,32,n,Real Weeds,0
2024,E244,168,,295,,FoliarFungicide,32,n,Rudbeckia serotina,0
2024,E244,168,,295,,FoliarFungicide,32,n,Schizachyrium scoparium,0
2024,E244,168,,295,,FoliarFungicide,32,n,Solidago nemoralis,0
2024,E244,168,,295,,FoliarFungicide,32,n,Solidago rigida,170.9
2024,E244,168,,295,,FoliarFungicide,32,n,Sorghastrum nutans,34.6
2024,E244,168,,295,,FoliarFungicide,32,n,Sporobolus cryptandrus,0
2024,E244,168,,295,,FoliarFungicide,32,n,Stipa spartea,0
2024,E244,168,,295,,FoliarFungicide,32,n,Vicia villosa,0
2024,E244,168,,295,,FoliarFungicide,32,n,Zizia aurea,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,32 Species Weeds,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Achillea millefolium(lanulosa),0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Agropyron smithii,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Amorpha canescens,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Andropogon gerardi,24
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Asclepias tuberosa,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Baptisia leucantha,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Bouteloua curtipendula,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Bouteloua gracilis,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Buchloe dactyloides,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Calamagrostis canadensis,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Coreopsis palmata,91.1
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Elymus canadensis,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Koeleria cristata,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Leersia oryzoides,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Lespedeza capitata,35
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Liatris aspera,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Lupinus perennis,7.79
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Miscellaneous litter,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Monarda fistulosa,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Panicum virgatum,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Petalostemum candidum,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Petalostemum purpureum,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Petalostemum villosum,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Poa pratensis,5.52
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Quercus ellipsoidalis,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Quercus macrocarpa,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Real Weeds,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Rudbeckia serotina,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Schizachyrium scoparium,4.43
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Solidago nemoralis,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Solidago rigida,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Sorghastrum nutans,84.3
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Sporobolus cryptandrus,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Stipa spartea,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Vicia villosa,0
2024,E244,169,,295,,SoilDrenchFungicide,32,n,Zizia aurea,0
2024,E244,170,,295,,Insecticide,32,n,32 Species Weeds,0
2024,E244,170,,295,,Insecticide,32,n,Achillea millefolium(lanulosa),1.08
2024,E244,170,,295,,Insecticide,32,n,Agropyron smithii,0
2024,E244,170,,295,,Insecticide,32,n,Amorpha canescens,0
2024,E244,170,,295,,Insecticide,32,n,Andropogon gerardi,171.2
2024,E244,170,,295,,Insecticide,32,n,Asclepias tuberosa,0
2024,E244,170,,295,,Insecticide,32,n,Baptisia leucantha,0
2024,E244,170,,295,,Insecticide,32,n,Bouteloua curtipendula,0
2024,E244,170,,295,,Insecticide,32,n,Bouteloua gracilis,0
2024,E244,170,,295,,Insecticide,32,n,Buchloe dactyloides,0
2024,E244,170,,295,,Insecticide,32,n,Calamagrostis canadensis,0
2024,E244,170,,295,,Insecticide,32,n,Coreopsis palmata,27.4
2024,E244,170,,295,,Insecticide,32,n,Elymus canadensis,0
2024,E244,170,,295,,Insecticide,32,n,Koeleria cristata,0
2024,E244,170,,295,,Insecticide,32,n,Leersia oryzoides,0
2024,E244,170,,295,,Insecticide,32,n,Lespedeza capitata,3.84
2024,E244,170,,295,,Insecticide,32,n,Liatris aspera,0
2024,E244,170,,295,,Insecticide,32,n,Lupinus perennis,27.2
2024,E244,170,,295,,Insecticide,32,n,Miscellaneous litter,0
2024,E244,170,,295,,Insecticide,32,n,Monarda fistulosa,0
2024,E244,170,,295,,Insecticide,32,n,Panicum virgatum,0.2
2024,E244,170,,295,,Insecticide,32,n,Petalostemum candidum,0
2024,E244,170,,295,,Insecticide,32,n,Petalostemum purpureum,0
2024,E244,170,,295,,Insecticide,32,n,Petalostemum villosum,0
2024,E244,170,,295,,Insecticide,32,n,Poa pratensis,8.53
2024,E244,170,,295,,Insecticide,32,n,Quercus ellipsoidalis,0
2024,E244,170,,295,,Insecticide,32,n,Quercus macrocarpa,0
2024,E244,170,,295,,Insecticide,32,n,Real Weeds,1.11
2024,E244,170,,295,,Insecticide,32,n,Rudbeckia serotina,0
2024,E244,170,,295,,Insecticide,32,n,Schizachyrium scoparium,3
2024,E244,170,,295,,Insecticide,32,n,Solidago nemoralis,0
2024,E244,170,,295,,Insecticide,32,n,Solidago rigida,36.5
2024,E244,170,,295,,Insecticide,32,n,Sorghastrum nutans,64.7
2024,E244,170,,295,,Insecticide,32,n,Sporobolus cryptandrus,0
2024,E244,170,,295,,Insecticide,32,n,Stipa spartea,0
2024,E244,170,,295,,Insecticide,32,n,Vicia villosa,0
2024,E244,170,,295,,Insecticide,32,n,Zizia aurea,0
2024,E244,171,,299,,Insecticide,16,n,32 Species Weeds,0
2024,E244,171,,299,,Insecticide,16,n,Agropyron smithii,0
2024,E244,171,,299,,Insecticide,16,n,Amorpha canescens,0
2024,E244,171,,299,,Insecticide,16,n,Andropogon gerardi,393.3
2024,E244,171,,299,,Insecticide,16,n,Asclepias tuberosa,0
2024,E244,171,,299,,Insecticide,16,n,Elymus canadensis,0
2024,E244,171,,299,,Insecticide,16,n,Koeleria cristata,0
2024,E244,171,,299,,Insecticide,16,n,Lespedeza capitata,18.7
2024,E244,171,,299,,Insecticide,16,n,Liatris aspera,41
2024,E244,171,,299,,Insecticide,16,n,Lupinus perennis,32.4
2024,E244,171,,299,,Insecticide,16,n,Miscellaneous litter,0
2024,E244,171,,299,,Insecticide,16,n,Monarda fistulosa,22.3
2024,E244,171,,299,,Insecticide,16,n,Panicum virgatum,0
2024,E244,171,,299,,Insecticide,16,n,Petalostemum purpureum,0
2024,E244,171,,299,,Insecticide,16,n,Poa pratensis,1.82
2024,E244,171,,299,,Insecticide,16,n,Quercus macrocarpa,0
2024,E244,171,,299,,Insecticide,16,n,Real Weeds,0
2024,E244,171,,299,,Insecticide,16,n,Schizachyrium scoparium,14.3
2024,E244,171,,299,,Insecticide,16,n,Solidago rigida,253.8
2024,E244,171,,299,,Insecticide,16,n,Sorghastrum nutans,39.3
2024,E244,172,,299,,Control,16,n,32 Species Weeds,0
2024,E244,172,,299,,Control,16,n,Agropyron smithii,0
2024,E244,172,,299,,Control,16,n,Amorpha canescens,0
2024,E244,172,,299,,Control,16,n,Andropogon gerardi,262.3
2024,E244,172,,299,,Control,16,n,Asclepias tuberosa,0
2024,E244,172,,299,,Control,16,n,Elymus canadensis,0
2024,E244,172,,299,,Control,16,n,Koeleria cristata,0
2024,E244,172,,299,,Control,16,n,Lespedeza capitata,1.16
2024,E244,172,,299,,Control,16,n,Liatris aspera,0
2024,E244,172,,299,,Control,16,n,Lupinus perennis,2.58
2024,E244,172,,299,,Control,16,n,Miscellaneous litter,0
2024,E244,172,,299,,Control,16,n,Monarda fistulosa,8.1
2024,E244,172,,299,,Control,16,n,Panicum virgatum,0
2024,E244,172,,299,,Control,16,n,Petalostemum purpureum,15.5
2024,E244,172,,299,,Control,16,n,Poa pratensis,2.8
2024,E244,172,,299,,Control,16,n,Quercus macrocarpa,0
2024,E244,172,,299,,Control,16,n,Real Weeds,2.48
2024,E244,172,,299,,Control,16,n,Schizachyrium scoparium,0
2024,E244,172,,299,,Control,16,n,Solidago rigida,0
2024,E244,172,,299,,Control,16,n,Sorghastrum nutans,11.3
2024,E244,173,,299,,AllPesticides,16,n,32 Species Weeds,0
2024,E244,173,,299,,AllPesticides,16,n,Agropyron smithii,0
2024,E244,173,,299,,AllPesticides,16,n,Amorpha canescens,0
2024,E244,173,,299,,AllPesticides,16,n,Andropogon gerardi,91.3
2024,E244,173,,299,,AllPesticides,16,n,Asclepias tuberosa,0
2024,E244,173,,299,,AllPesticides,16,n,Elymus canadensis,0
2024,E244,173,,299,,AllPesticides,16,n,Koeleria cristata,1.06
2024,E244,173,,299,,AllPesticides,16,n,Lespedeza capitata,0
2024,E244,173,,299,,AllPesticides,16,n,Liatris aspera,0
2024,E244,173,,299,,AllPesticides,16,n,Lupinus perennis,0
2024,E244,173,,299,,AllPesticides,16,n,Miscellaneous litter,0
2024,E244,173,,299,,AllPesticides,16,n,Monarda fistulosa,0
2024,E244,173,,299,,AllPesticides,16,n,Panicum virgatum,16.6
2024,E244,173,,299,,AllPesticides,16,n,Petalostemum purpureum,0
2024,E244,173,,299,,AllPesticides,16,n,Poa pratensis,3.65
2024,E244,173,,299,,AllPesticides,16,n,Quercus macrocarpa,0
2024,E244,173,,299,,AllPesticides,16,n,Real Weeds,0.25
2024,E244,173,,299,,AllPesticides,16,n,Schizachyrium scoparium,8.05
2024,E244,173,,299,,AllPesticides,16,n,Solidago rigida,0
2024,E244,173,,299,,AllPesticides,16,n,Sorghastrum nutans,131.8
2024,E244,174,,299,,SoilDrenchFungicide,16,n,32 Species Weeds,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Agropyron smithii,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Amorpha canescens,208.3
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Andropogon gerardi,337.3
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Asclepias tuberosa,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Elymus canadensis,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Koeleria cristata,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Lespedeza capitata,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Liatris aspera,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Lupinus perennis,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Miscellaneous litter,16
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Monarda fistulosa,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Panicum virgatum,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Petalostemum purpureum,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Poa pratensis,7.3
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Quercus macrocarpa,0
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Real Weeds,22
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Schizachyrium scoparium,6.16
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Solidago rigida,16.5
2024,E244,174,,299,,SoilDrenchFungicide,16,n,Sorghastrum nutans,50
2024,E244,175,,299,,FoliarFungicide,16,n,32 Species Weeds,0
2024,E244,175,,299,,FoliarFungicide,16,n,Agropyron smithii,0
2024,E244,175,,299,,FoliarFungicide,16,n,Amorpha canescens,0
2024,E244,175,,299,,FoliarFungicide,16,n,Andropogon gerardi,260.4
2024,E244,175,,299,,FoliarFungicide,16,n,Asclepias tuberosa,0
2024,E244,175,,299,,FoliarFungicide,16,n,Elymus canadensis,0
2024,E244,175,,299,,FoliarFungicide,16,n,Koeleria cristata,0
2024,E244,175,,299,,FoliarFungicide,16,n,Lespedeza capitata,1.52
2024,E244,175,,299,,FoliarFungicide,16,n,Liatris aspera,74.6
2024,E244,175,,299,,FoliarFungicide,16,n,Lupinus perennis,12.7
2024,E244,175,,299,,FoliarFungicide,16,n,Miscellaneous litter,0
2024,E244,175,,299,,FoliarFungicide,16,n,Monarda fistulosa,0
2024,E244,175,,299,,FoliarFungicide,16,n,Panicum virgatum,0
2024,E244,175,,299,,FoliarFungicide,16,n,Petalostemum purpureum,0
2024,E244,175,,299,,FoliarFungicide,16,n,Poa pratensis,12.3
2024,E244,175,,299,,FoliarFungicide,16,n,Quercus macrocarpa,0
2024,E244,175,,299,,FoliarFungicide,16,n,Real Weeds,16.2
2024,E244,175,,299,,FoliarFungicide,16,n,Schizachyrium scoparium,19.7
2024,E244,175,,299,,FoliarFungicide,16,n,Solidago rigida,0
2024,E244,175,,299,,FoliarFungicide,16,n,Sorghastrum nutans,41.6
2024,E244,176,,301,,Control,16,n,32 Species Weeds,0
2024,E244,176,,301,,Control,16,n,Achillea millefolium(lanulosa),1.54
2024,E244,176,,301,,Control,16,n,Agropyron smithii,0
2024,E244,176,,301,,Control,16,n,Amorpha canescens,491.6
2024,E244,176,,301,,Control,16,n,Andropogon gerardi,67.7
2024,E244,176,,301,,Control,16,n,Asclepias tuberosa,0
2024,E244,176,,301,,Control,16,n,Elymus canadensis,0
2024,E244,176,,301,,Control,16,n,Koeleria cristata,0
2024,E244,176,,301,,Control,16,n,Lespedeza capitata,0
2024,E244,176,,301,,Control,16,n,Liatris aspera,0.14
2024,E244,176,,301,,Control,16,n,Lupinus perennis,14.8
2024,E244,176,,301,,Control,16,n,Miscellaneous litter,0
2024,E244,176,,301,,Control,16,n,Monarda fistulosa,0
2024,E244,176,,301,,Control,16,n,Panicum virgatum,0
2024,E244,176,,301,,Control,16,n,Poa pratensis,34.4
2024,E244,176,,301,,Control,16,n,Quercus macrocarpa,0
2024,E244,176,,301,,Control,16,n,Real Weeds,4.77
2024,E244,176,,301,,Control,16,n,Schizachyrium scoparium,6.99
2024,E244,176,,301,,Control,16,n,Solidago rigida,102.4
2024,E244,176,,301,,Control,16,n,Sorghastrum nutans,45.4
2024,E244,177,,301,,FoliarFungicide,16,n,32 Species Weeds,0
2024,E244,177,,301,,FoliarFungicide,16,n,Achillea millefolium(lanulosa),0
2024,E244,177,,301,,FoliarFungicide,16,n,Agropyron smithii,0
2024,E244,177,,301,,FoliarFungicide,16,n,Amorpha canescens,0
2024,E244,177,,301,,FoliarFungicide,16,n,Andropogon gerardi,44.2
2024,E244,177,,301,,FoliarFungicide,16,n,Asclepias tuberosa,0
2024,E244,177,,301,,FoliarFungicide,16,n,Elymus canadensis,0
2024,E244,177,,301,,FoliarFungicide,16,n,Koeleria cristata,0
2024,E244,177,,301,,FoliarFungicide,16,n,Lespedeza capitata,146.5
2024,E244,177,,301,,FoliarFungicide,16,n,Liatris aspera,0
2024,E244,177,,301,,FoliarFungicide,16,n,Lupinus perennis,20.7
2024,E244,177,,301,,FoliarFungicide,16,n,Miscellaneous litter,38.7
2024,E244,177,,301,,FoliarFungicide,16,n,Monarda fistulosa,0
2024,E244,177,,301,,FoliarFungicide,16,n,Panicum virgatum,0
2024,E244,177,,301,,FoliarFungicide,16,n,Poa pratensis,25.3
2024,E244,177,,301,,FoliarFungicide,16,n,Quercus macrocarpa,0
2024,E244,177,,301,,FoliarFungicide,16,n,Real Weeds,2.96
2024,E244,177,,301,,FoliarFungicide,16,n,Schizachyrium scoparium,2.19
2024,E244,177,,301,,FoliarFungicide,16,n,Solidago rigida,14.4
2024,E244,177,,301,,FoliarFungicide,16,n,Sorghastrum nutans,65.5
2024,E244,178,,301,,SoilDrenchFungicide,16,n,32 Species Weeds,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Achillea millefolium(lanulosa),15.6
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Agropyron smithii,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Amorpha canescens,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Andropogon gerardi,106.9
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Asclepias tuberosa,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Elymus canadensis,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Koeleria cristata,1.53
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Lespedeza capitata,36.9
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Liatris aspera,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Lupinus perennis,0.36
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Miscellaneous litter,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Monarda fistulosa,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Panicum virgatum,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Poa pratensis,4.75
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Quercus macrocarpa,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Real Weeds,0.37
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Schizachyrium scoparium,6.6
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Solidago rigida,0
2024,E244,178,,301,,SoilDrenchFungicide,16,n,Sorghastrum nutans,39.7
2024,E244,179,,301,,Insecticide,16,n,32 Species Weeds,0
2024,E244,179,,301,,Insecticide,16,n,Achillea millefolium(lanulosa),2.78
2024,E244,179,,301,,Insecticide,16,n,Agropyron smithii,0
2024,E244,179,,301,,Insecticide,16,n,Amorpha canescens,0
2024,E244,179,,301,,Insecticide,16,n,Andropogon gerardi,11.6
2024,E244,179,,301,,Insecticide,16,n,Asclepias tuberosa,0
2024,E244,179,,301,,Insecticide,16,n,Elymus canadensis,0
2024,E244,179,,301,,Insecticide,16,n,Koeleria cristata,0
2024,E244,179,,301,,Insecticide,16,n,Lespedeza capitata,21.1
2024,E244,179,,301,,Insecticide,16,n,Liatris aspera,0
2024,E244,179,,301,,Insecticide,16,n,Lupinus perennis,0.96
2024,E244,179,,301,,Insecticide,16,n,Miscellaneous litter,0
2024,E244,179,,301,,Insecticide,16,n,Monarda fistulosa,0
2024,E244,179,,301,,Insecticide,16,n,Panicum virgatum,0
2024,E244,179,,301,,Insecticide,16,n,Poa pratensis,0.73
2024,E244,179,,301,,Insecticide,16,n,Quercus macrocarpa,0
2024,E244,179,,301,,Insecticide,16,n,Real Weeds,4.86
2024,E244,179,,301,,Insecticide,16,n,Schizachyrium scoparium,6.65
2024,E244,179,,301,,Insecticide,16,n,Solidago rigida,20.5
2024,E244,179,,301,,Insecticide,16,n,Sorghastrum nutans,14.5
2024,E244,180,,301,,AllPesticides,16,n,32 Species Weeds,0
2024,E244,180,,301,,AllPesticides,16,n,Achillea millefolium(lanulosa),1
2024,E244,180,,301,,AllPesticides,16,n,Agropyron smithii,0
2024,E244,180,,301,,AllPesticides,16,n,Amorpha canescens,0
2024,E244,180,,301,,AllPesticides,16,n,Andropogon gerardi,96.6
2024,E244,180,,301,,AllPesticides,16,n,Asclepias tuberosa,0
2024,E244,180,,301,,AllPesticides,16,n,Elymus canadensis,0
2024,E244,180,,301,,AllPesticides,16,n,Koeleria cristata,0
2024,E244,180,,301,,AllPesticides,16,n,Lespedeza capitata,0
2024,E244,180,,301,,AllPesticides,16,n,Liatris aspera,0
2024,E244,180,,301,,AllPesticides,16,n,Lupinus perennis,0.7
2024,E244,180,,301,,AllPesticides,16,n,Miscellaneous litter,1.82
2024,E244,180,,301,,AllPesticides,16,n,Monarda fistulosa,0
2024,E244,180,,301,,AllPesticides,16,n,Panicum virgatum,0
2024,E244,180,,301,,AllPesticides,16,n,Poa pratensis,26.1
2024,E244,180,,301,,AllPesticides,16,n,Quercus macrocarpa,0
2024,E244,180,,301,,AllPesticides,16,n,Real Weeds,8.67
2024,E244,180,,301,,AllPesticides,16,n,Schizachyrium scoparium,0.37
2024,E244,180,,301,,AllPesticides,16,n,Solidago rigida,0
2024,E244,180,,301,,AllPesticides,16,n,Sorghastrum nutans,209.2
2024,E244,181,,308,,Insecticide,1,n,32 Species Weeds,0
2024,E244,181,,308,,Insecticide,1,n,Asclepias tuberosa,0
2024,E244,181,,308,,Insecticide,1,n,Miscellaneous litter,0
2024,E244,181,,308,,Insecticide,1,n,Real Weeds,19.6
2024,E244,182,,308,,FoliarFungicide,1,n,32 Species Weeds,0
2024,E244,182,,308,,FoliarFungicide,1,n,Asclepias tuberosa,70.4
2024,E244,182,,308,,FoliarFungicide,1,n,Miscellaneous litter,0
2024,E244,182,,308,,FoliarFungicide,1,n,Real Weeds,27.1
2024,E244,183,,308,,AllPesticides,1,n,32 Species Weeds,0
2024,E244,183,,308,,AllPesticides,1,n,Asclepias tuberosa,168.8
2024,E244,183,,308,,AllPesticides,1,n,Miscellaneous litter,0
2024,E244,183,,308,,AllPesticides,1,n,Real Weeds,14.8
2024,E244,184,,308,,Control,1,n,32 Species Weeds,0
