"","Plot","Year","Treatment","invsimpson_biomass","BigBioPlot","NumSp"
"1070",73,2014,"AllPesticides",2.43716430419253,201,4
"1071",73,2022,"AllPesticides",2.31229339216267,201,4
"1072",73,2012,"AllPesticides",1.98147059778888,201,4
"1073",73,2023,"AllPesticides",2.04263202196314,201,4
"1074",73,2016,"AllPesticides",1.95830956573498,201,4
"1075",73,2010,"AllPesticides",1.5147519631583,201,4
"1076",73,2018,"AllPesticides",2.05388473432197,201,4
"1077",73,2011,"AllPesticides",2.19413548977297,201,4
"1078",73,2017,"AllPesticides",2.13795226247592,201,4
"1079",73,2009,"AllPesticides",2.21386285920213,201,4
"1080",73,2013,"AllPesticides",1.98955557293109,201,4
"1081",73,2015,"AllPesticides",1.6881298480295,201,4
"1082",73,2021,"AllPesticides",1.99989433028041,201,4
"1083",73,2024,"AllPesticides",1.99768557059216,201,4
"1084",73,2007,"AllPesticides",2.81743728221588,201,4
"1085",74,2010,"Insecticide",2.19385075964097,201,4
"1086",74,2011,"Insecticide",1.80963384456975,201,4
"1087",74,2024,"Insecticide",1.88210316810059,201,4
"1088",74,2018,"Insecticide",1.54299973972315,201,4
"1089",74,2022,"Insecticide",1.70856848384528,201,4
"1090",74,2014,"Insecticide",1.90305009361947,201,4
"1091",74,2009,"Insecticide",2.53494152453558,201,4
"1092",74,2007,"Insecticide",2.80243255649026,201,4
"1093",74,2013,"Insecticide",1.48133303643705,201,4
"1094",74,2016,"Insecticide",2.42087922526264,201,4
"1095",74,2021,"Insecticide",1.70439961602768,201,4
"1096",74,2023,"Insecticide",1.69837531333972,201,4
"1097",74,2015,"Insecticide",1.55861777236149,201,4
"1098",74,2017,"Insecticide",1.98643019384962,201,4
"1099",74,2012,"Insecticide",1.60214800073253,201,4
"1100",75,2014,"Control",1.69834816723127,201,4
"1101",75,2024,"Control",1.99622298406206,201,4
"1102",75,2010,"Control",2.873789400425,201,4
"1103",75,2012,"Control",1.44571281838563,201,4
"1104",75,2013,"Control",1.99991145269089,201,4
"1105",75,2022,"Control",1.76228648661245,201,4
"1106",75,2018,"Control",2.12945048821734,201,4
"1107",75,2021,"Control",1.99509084666139,201,4
"1108",75,2023,"Control",1.03015555432965,201,4
"1109",75,2007,"Control",2.46885746111278,201,4
"1110",75,2016,"Control",1.57411518593979,201,4
"1111",75,2009,"Control",1.47811710893247,201,4
"1112",75,2017,"Control",1.93056471143431,201,4
"1113",75,2015,"Control",1.95497914325335,201,4
"1114",75,2011,"Control",2.01654242809398,201,4
"1115",76,2017,"FoliarFungicide",3.94114222140825,202,16
"1116",76,2015,"FoliarFungicide",1.62142247594496,202,16
"1117",76,2022,"FoliarFungicide",2.83280017724129,202,16
"1118",76,2012,"FoliarFungicide",2.57183007749373,202,16
"1119",76,2021,"FoliarFungicide",2.39913139703397,202,16
"1120",76,2010,"FoliarFungicide",3.95202328227874,202,16
"1121",76,2024,"FoliarFungicide",1.39143521595619,202,16
"1122",76,2009,"FoliarFungicide",3.38951581285563,202,16
"1123",76,2016,"FoliarFungicide",2.26985765205389,202,16
"1124",76,2018,"FoliarFungicide",2.43663940962025,202,16
"1125",76,2023,"FoliarFungicide",2.85629967402539,202,16
"1126",76,2007,"FoliarFungicide",2.82099570212283,202,16
"1127",76,2014,"FoliarFungicide",4.73117061726397,202,16
"1128",76,2013,"FoliarFungicide",3.59855806851293,202,16
"1129",76,2011,"FoliarFungicide",4.40094464975523,202,16
"1130",77,2015,"Insecticide",2.62941804254161,202,16
"1131",77,2017,"Insecticide",3.7806363095005,202,16
"1132",77,2024,"Insecticide",2.45554353948792,202,16
"1133",77,2007,"Insecticide",3.75050466464558,202,16
"1134",77,2023,"Insecticide",2.40804722755374,202,16
"1135",77,2009,"Insecticide",4.04888398118448,202,16
"1136",77,2010,"Insecticide",4.79139026920496,202,16
"1137",77,2018,"Insecticide",3.54966825913719,202,16
"1138",77,2022,"Insecticide",1.33024237865157,202,16
"1139",77,2021,"Insecticide",1.86866206711895,202,16
"1140",77,2013,"Insecticide",4.14448468931582,202,16
"1141",77,2014,"Insecticide",4.26012734592457,202,16
"1142",77,2012,"Insecticide",5.05417584271932,202,16
"1143",77,2011,"Insecticide",4.14171784679309,202,16
"1144",77,2016,"Insecticide",4.22099185803172,202,16
"1145",78,2016,"Control",3.09473234281581,202,16
"1146",78,2024,"Control",1.75294876341458,202,16
"1147",78,2023,"Control",3.33289787521968,202,16
"1148",78,2021,"Control",2.17477717440923,202,16
"1149",78,2013,"Control",1.50663773663089,202,16
"1150",78,2022,"Control",2.83120750667474,202,16
"1151",78,2010,"Control",3.71812423118637,202,16
"1152",78,2018,"Control",3.1000973488141,202,16
"1153",78,2014,"Control",5.03141613180551,202,16
"1154",78,2020,"Control",4.39276816194765,202,16
"1155",78,2009,"Control",2.57216075873251,202,16
"1156",78,2012,"Control",2.70210669691158,202,16
"1157",78,2007,"Control",2.57896870995352,202,16
"1158",78,2017,"Control",2.05843255613719,202,16
"1159",78,2015,"Control",2.2000158173019,202,16
"1160",78,2011,"Control",1.64944915332843,202,16
"1161",79,2018,"AllPesticides",3.95013033794684,202,16
"1162",79,2009,"AllPesticides",2.46990120972131,202,16
"1163",79,2007,"AllPesticides",4.12116035007477,202,16
"1164",79,2024,"AllPesticides",2.4453508047524,202,16
"1165",79,2016,"AllPesticides",2.69291091461299,202,16
"1166",79,2021,"AllPesticides",2.40640813679511,202,16
"1167",79,2013,"AllPesticides",2.47921855193032,202,16
"1168",79,2022,"AllPesticides",2.76859818293614,202,16
"1169",79,2011,"AllPesticides",3.18266974799627,202,16
"1170",79,2014,"AllPesticides",4.88073260396184,202,16
"1171",79,2012,"AllPesticides",2.26831529641242,202,16
"1172",79,2015,"AllPesticides",2.20067479961957,202,16
"1173",79,2017,"AllPesticides",3.54567852575957,202,16
"1174",79,2023,"AllPesticides",4.47015665871978,202,16
"1175",79,2010,"AllPesticides",4.20053260703451,202,16
"1176",80,2024,"SoilDrenchFungicide",2.66798260903643,202,16
"1177",80,2023,"SoilDrenchFungicide",2.64253947819457,202,16
"1178",80,2007,"SoilDrenchFungicide",3.25507878438369,202,16
"1179",80,2011,"SoilDrenchFungicide",2.27496751782472,202,16
"1180",80,2012,"SoilDrenchFungicide",2.23994227626115,202,16
"1181",80,2009,"SoilDrenchFungicide",4.20902828029497,202,16
"1182",80,2021,"SoilDrenchFungicide",2.17965759782744,202,16
"1183",80,2018,"SoilDrenchFungicide",3.35959922495301,202,16
"1184",80,2015,"SoilDrenchFungicide",3.05111724693711,202,16
"1185",80,2010,"SoilDrenchFungicide",2.36433318623349,202,16
"1186",80,2014,"SoilDrenchFungicide",3.09497374918981,202,16
"1187",80,2013,"SoilDrenchFungicide",3.61153412846018,202,16
"1188",80,2022,"SoilDrenchFungicide",1.63124719548632,202,16
"1189",80,2016,"SoilDrenchFungicide",1.9989529388236,202,16
"1190",80,2017,"SoilDrenchFungicide",4.05642543825854,202,16
"1191",81,2010,"Insecticide",5.32827197857108,220,16
"1192",81,2021,"Insecticide",3.98766423444589,220,16
"1193",81,2007,"Insecticide",3.87669340346263,220,16
"1194",81,2012,"Insecticide",3.19367841937578,220,16
"1195",81,2017,"Insecticide",6.08402693406386,220,16
"1196",81,2023,"Insecticide",3.57872888715313,220,16
"1197",81,2024,"Insecticide",5.61630666900618,220,16
"1198",81,2014,"Insecticide",4.19627504466844,220,16
"1199",81,2018,"Insecticide",3.9322524700129,220,16
"1200",81,2016,"Insecticide",3.77132550300488,220,16
"1201",81,2011,"Insecticide",5.13256693474198,220,16
"1202",81,2013,"Insecticide",5.02962246068577,220,16
"1203",81,2022,"Insecticide",6.106690847923,220,16
"1204",81,2009,"Insecticide",4.21820075511001,220,16
"1205",81,2015,"Insecticide",4.04858508806055,220,16
"1206",82,2013,"Control",3.60258937469543,220,16
"1207",82,2014,"Control",3.71804310614566,220,16
"1208",82,2023,"Control",3.66653557219762,220,16
"1209",82,2020,"Control",2.01901099189243,220,16
"1210",82,2024,"Control",3.66057033812683,220,16
"1211",82,2018,"Control",1.75742021175404,220,16
"1212",82,2021,"Control",4.53631360958251,220,16
"1213",82,2016,"Control",3.61106221341385,220,16
"1214",82,2010,"Control",4.45088830906432,220,16
"1215",82,2007,"Control",3.44419397645643,220,16
"1216",82,2012,"Control",3.65430771986387,220,16
"1217",82,2022,"Control",4.37001600692738,220,16
"1218",82,2017,"Control",1.55510411836157,220,16
"1219",82,2009,"Control",2.07585484779246,220,16
"1220",82,2015,"Control",3.68945346277672,220,16
"1221",82,2011,"Control",4.44974675576813,220,16
"1222",83,2007,"SoilDrenchFungicide",4.52887287588342,220,16
"1223",83,2024,"SoilDrenchFungicide",2.902199515301,220,16
"1224",83,2009,"SoilDrenchFungicide",2.23789648337543,220,16
"1225",83,2022,"SoilDrenchFungicide",2.46442073140379,220,16
"1226",83,2011,"SoilDrenchFungicide",3.28366902142035,220,16
"1227",83,2023,"SoilDrenchFungicide",2.94297780448702,220,16
"1228",83,2013,"SoilDrenchFungicide",3.12208708128545,220,16
"1229",83,2017,"SoilDrenchFungicide",3.24739540881792,220,16
"1230",83,2014,"SoilDrenchFungicide",1.58486356051325,220,16
"1231",83,2012,"SoilDrenchFungicide",4.6462178767259,220,16
"1232",83,2020,"SoilDrenchFungicide",1,220,16
"1233",83,2018,"SoilDrenchFungicide",3.70492194578168,220,16
"1234",83,2016,"SoilDrenchFungicide",5.15878883058184,220,16
"1235",83,2015,"SoilDrenchFungicide",2.88552710027537,220,16
"1236",83,2021,"SoilDrenchFungicide",2.80088069970249,220,16
"1237",83,2010,"SoilDrenchFungicide",3.59656683343678,220,16
"1238",84,2012,"AllPesticides",3.46688273781047,220,16
"1239",84,2009,"AllPesticides",2.77806235253549,220,16
"1240",84,2013,"AllPesticides",5.05536962943948,220,16
"1241",84,2007,"AllPesticides",4.25156560161136,220,16
"1242",84,2011,"AllPesticides",3.30402197862472,220,16
"1243",84,2017,"AllPesticides",2.69425882529688,220,16
"1244",84,2016,"AllPesticides",1.62688595128037,220,16
"1245",84,2022,"AllPesticides",3.8109857133809,220,16
"1246",84,2023,"AllPesticides",2.68816700652557,220,16
"1247",84,2021,"AllPesticides",3.54113681985286,220,16
"1248",84,2024,"AllPesticides",2.36324967477822,220,16
"1249",84,2018,"AllPesticides",2.18412047691319,220,16
"1250",84,2015,"AllPesticides",3.33856362781187,220,16
"1251",84,2010,"AllPesticides",3.25993494493907,220,16
"1252",84,2014,"AllPesticides",3.29706089367803,220,16
"1253",85,2022,"FoliarFungicide",2.8136214327023,220,16
"1254",85,2009,"FoliarFungicide",3.3000800603006,220,16
"1255",85,2023,"FoliarFungicide",2.4038002116976,220,16
"1256",85,2021,"FoliarFungicide",3.31694878068053,220,16
"1257",85,2016,"FoliarFungicide",2.43903374270925,220,16
"1258",85,2013,"FoliarFungicide",4.71587005594268,220,16
"1259",85,2007,"FoliarFungicide",2.03870723633963,220,16
"1260",85,2015,"FoliarFungicide",2.14325048218519,220,16
"1261",85,2011,"FoliarFungicide",5.05047930047998,220,16
"1262",85,2010,"FoliarFungicide",2.29488462083325,220,16
"1263",85,2014,"FoliarFungicide",3.46783019951529,220,16
"1264",85,2012,"FoliarFungicide",1.58319479338926,220,16
"1265",85,2017,"FoliarFungicide",2.64874640045675,220,16
"1266",85,2024,"FoliarFungicide",1.74531577959488,220,16
"1267",85,2018,"FoliarFungicide",2.87646834777581,220,16
"1268",86,2015,"Insecticide",1.80372440438373,223,4
"1269",86,2011,"Insecticide",1.15501409666566,223,4
"1270",86,2023,"Insecticide",1.06972115828539,223,4
"1271",86,2013,"Insecticide",1.19795249171685,223,4
"1272",86,2012,"Insecticide",1.26162985312095,223,4
"1273",86,2024,"Insecticide",1.2021222692785,223,4
"1274",86,2022,"Insecticide",1.43181444923315,223,4
"1275",86,2007,"Insecticide",1.00597961567253,223,4
"1276",86,2017,"Insecticide",1.21211813366229,223,4
"1277",86,2018,"Insecticide",1.00291544569982,223,4
"1278",86,2016,"Insecticide",1.50648994708251,223,4
"1279",86,2021,"Insecticide",1.08725053141755,223,4
"1280",86,2010,"Insecticide",1.20852903188258,223,4
"1281",86,2009,"Insecticide",1.99630087662657,223,4
"1282",86,2014,"Insecticide",1.3738228046032,223,4
"1283",87,2017,"Control",1.26022739679024,223,4
"1284",87,2016,"Control",1.20039733324268,223,4
"1285",87,2015,"Control",1.52951342010045,223,4
"1286",87,2023,"Control",1,223,4
"1287",87,2007,"Control",1.16628352443831,223,4
"1288",87,2011,"Control",1.40440018768573,223,4
"1289",87,2010,"Control",1.28819793216473,223,4
"1290",87,2021,"Control",1,223,4
"1291",87,2024,"Control",1.03459201440466,223,4
"1292",87,2018,"Control",1.12218207611997,223,4
"1293",87,2009,"Control",1.53457469735594,223,4
"1294",87,2013,"Control",1.06299048963162,223,4
"1295",87,2022,"Control",1.09504131861042,223,4
"1296",87,2012,"Control",1.01453881159373,223,4
"1297",87,2014,"Control",1.20788682417839,223,4
"1298",88,2023,"FoliarFungicide",1.20799061883193,223,4
"1299",88,2016,"FoliarFungicide",1.03916671580973,223,4
"1300",88,2017,"FoliarFungicide",1.0680152248096,223,4
"1301",88,2013,"FoliarFungicide",1.25337921870694,223,4
"1302",88,2021,"FoliarFungicide",1,223,4
"1303",88,2018,"FoliarFungicide",2.79980796927508,223,4
"1304",88,2014,"FoliarFungicide",1.23319372980735,223,4
"1305",88,2010,"FoliarFungicide",1.25799351393564,223,4
"1306",88,2024,"FoliarFungicide",1.79796349969663,223,4
"1307",88,2009,"FoliarFungicide",2.10574370425505,223,4
"1308",88,2007,"FoliarFungicide",1.606182172292,223,4
"1309",88,2012,"FoliarFungicide",1.05845485528782,223,4
"1310",88,2011,"FoliarFungicide",1.18689350917852,223,4
"1311",88,2015,"FoliarFungicide",1.57955783402756,223,4
"1312",88,2022,"FoliarFungicide",1.14466730856422,223,4
"1313",89,2018,"SoilDrenchFungicide",1.71577590899497,223,4
"1314",89,2021,"SoilDrenchFungicide",1.06129428436467,223,4
"1315",89,2010,"SoilDrenchFungicide",1.84905660377359,223,4
"1316",89,2013,"SoilDrenchFungicide",1.23682565047044,223,4
"1317",89,2024,"SoilDrenchFungicide",1.08500963555933,223,4
"1318",89,2017,"SoilDrenchFungicide",1.36323364807003,223,4
"1319",89,2014,"SoilDrenchFungicide",2.01439192304892,223,4
"1320",89,2023,"SoilDrenchFungicide",1.87773510761811,223,4
"1321",89,2007,"SoilDrenchFungicide",1.84612649882034,223,4
"1322",89,2022,"SoilDrenchFungicide",1.0500141801309,223,4
"1323",89,2011,"SoilDrenchFungicide",1.03040441908699,223,4
"1324",89,2009,"SoilDrenchFungicide",1.65128933702077,223,4
"1325",89,2016,"SoilDrenchFungicide",2.58508556697829,223,4
"1326",89,2015,"SoilDrenchFungicide",1.07307417560763,223,4
"1327",89,2012,"SoilDrenchFungicide",1.5548301715123,223,4
"1328",90,2015,"AllPesticides",1.17942934716281,223,4
"1329",90,2021,"AllPesticides",1.36378932810879,223,4
"1330",90,2014,"AllPesticides",1.83005344764338,223,4
"1331",90,2017,"AllPesticides",1.14636941144521,223,4
"1332",90,2010,"AllPesticides",1.17269488871375,223,4
"1333",90,2013,"AllPesticides",1.63563700932209,223,4
"1334",90,2012,"AllPesticides",1.26281387006776,223,4
"1335",90,2023,"AllPesticides",1.31906329958464,223,4
"1336",90,2022,"AllPesticides",1.31837588150237,223,4
"1337",90,2024,"AllPesticides",1.29023992894287,223,4
"1338",90,2016,"AllPesticides",1.10094320434889,223,4
"1339",90,2011,"AllPesticides",1.24721084986919,223,4
"1340",90,2007,"AllPesticides",1.99115044247788,223,4
"1341",90,2018,"AllPesticides",1.10138191780916,223,4
"1342",90,2009,"AllPesticides",1.88863366100621,223,4
"1343",91,2014,"Insecticide",2.5545734679065,229,4
"1344",91,2023,"Insecticide",2.82997669102879,229,4
"1345",91,2021,"Insecticide",2.65593417988482,229,4
"1346",91,2018,"Insecticide",1.51119304474487,229,4
"1347",91,2013,"Insecticide",2.84835515553175,229,4
"1348",91,2007,"Insecticide",3.10420069685211,229,4
"1349",91,2015,"Insecticide",1.68001038355408,229,4
"1350",91,2024,"Insecticide",1.96921839202082,229,4
"1351",91,2011,"Insecticide",2.71486419147763,229,4
"1352",91,2010,"Insecticide",2.48450724253255,229,4
"1353",91,2017,"Insecticide",1.20794888114488,229,4
"1354",91,2022,"Insecticide",1.5575191149655,229,4
"1355",91,2016,"Insecticide",1.8045876401547,229,4
"1356",91,2009,"Insecticide",2.529072585789,229,4
"1357",91,2012,"Insecticide",1.45789009567858,229,4
"1358",92,2012,"SoilDrenchFungicide",1.64282901406564,229,4
"1359",92,2017,"SoilDrenchFungicide",1.69400983780528,229,4
"1360",92,2015,"SoilDrenchFungicide",1,229,4
"1361",92,2016,"SoilDrenchFungicide",2.41132707387543,229,4
"1362",92,2010,"SoilDrenchFungicide",1.35305863538563,229,4
"1363",92,2011,"SoilDrenchFungicide",1.82132654039848,229,4
"1364",92,2018,"SoilDrenchFungicide",2.16892888740457,229,4
"1365",92,2021,"SoilDrenchFungicide",2.24679636201342,229,4
"1366",92,2024,"SoilDrenchFungicide",1.91772668697484,229,4
"1367",92,2022,"SoilDrenchFungicide",2.38722350318051,229,4
"1368",92,2009,"SoilDrenchFungicide",2.00537566995787,229,4
"1369",92,2023,"SoilDrenchFungicide",1.42435398335404,229,4
"1370",92,2013,"SoilDrenchFungicide",2.12379098003831,229,4
"1371",92,2007,"SoilDrenchFungicide",1.94775067805427,229,4
"1372",92,2014,"SoilDrenchFungicide",1.71688399336962,229,4
"1373",93,2010,"Control",2.11809884866357,229,4
"1374",93,2022,"Control",1.61407640816245,229,4
"1375",93,2018,"Control",1.7798384823309,229,4
"1376",93,2007,"Control",2.32374425695555,229,4
"1377",93,2017,"Control",2.43747617716565,229,4
"1378",93,2016,"Control",2.98245528477695,229,4
"1379",93,2023,"Control",1.97396732797823,229,4
"1380",93,2024,"Control",2.17819469226153,229,4
"1381",93,2014,"Control",2.35750452102197,229,4
"1382",93,2012,"Control",1.94918050696864,229,4
"1383",93,2013,"Control",3.01347813240171,229,4
"1384",93,2011,"Control",1.65073050982191,229,4
"1385",93,2009,"Control",1.54384838692712,229,4
"1386",93,2021,"Control",1.62851002710612,229,4
"1387",93,2015,"Control",1.98450228059091,229,4
"1388",94,2013,"FoliarFungicide",1.74341278536805,229,4
"1389",94,2007,"FoliarFungicide",1.48013214646233,229,4
"1390",94,2023,"FoliarFungicide",2.63576824481231,229,4
"1391",94,2021,"FoliarFungicide",2.65139758600332,229,4
"1392",94,2010,"FoliarFungicide",1.85134005179526,229,4
"1393",94,2009,"FoliarFungicide",1.47398656785366,229,4
"1394",94,2016,"FoliarFungicide",1.9632739273854,229,4
"1395",94,2012,"FoliarFungicide",1.99619858455529,229,4
"1396",94,2011,"FoliarFungicide",1.57409646919286,229,4
"1397",94,2022,"FoliarFungicide",1.64840068022679,229,4
"1398",94,2015,"FoliarFungicide",1.40346072609818,229,4
"1399",94,2017,"FoliarFungicide",2.05629516394108,229,4
"1400",94,2014,"FoliarFungicide",2.00522866216612,229,4
"1401",94,2024,"FoliarFungicide",2.03480176474625,229,4
"1402",94,2018,"FoliarFungicide",2.20848245463685,229,4
"1403",95,2022,"AllPesticides",1.92135982320652,229,4
"1404",95,2012,"AllPesticides",1.01049694839914,229,4
"1405",95,2013,"AllPesticides",1.95296995859843,229,4
"1406",95,2014,"AllPesticides",1.36358775564764,229,4
"1407",95,2017,"AllPesticides",2.37144767818017,229,4
"1408",95,2024,"AllPesticides",1.65098573043483,229,4
"1409",95,2018,"AllPesticides",1.44759689278445,229,4
"1410",95,2016,"AllPesticides",1.01027872996125,229,4
"1411",95,2021,"AllPesticides",2.11826367647344,229,4
"1412",95,2023,"AllPesticides",1.46892514501873,229,4
"1413",95,2015,"AllPesticides",2.44400911418647,229,4
"1414",95,2011,"AllPesticides",1.7177153340169,229,4
"1415",95,2009,"AllPesticides",2.02903800816514,229,4
"1416",95,2010,"AllPesticides",1.57061228056634,229,4
"1417",95,2007,"AllPesticides",1.97672758181045,229,4
"1418",96,2023,"AllPesticides",1,230,1
"1419",96,2021,"AllPesticides",1,230,1
"1420",96,2022,"AllPesticides",1,230,1
"1421",96,2014,"AllPesticides",1,230,1
"1422",96,2016,"AllPesticides",1,230,1
"1423",96,2024,"AllPesticides",1,230,1
"1424",96,2017,"AllPesticides",1,230,1
"1425",96,2013,"AllPesticides",1,230,1
"1426",96,2018,"AllPesticides",1,230,1
"1427",96,2009,"AllPesticides",1,230,1
"1428",96,2010,"AllPesticides",1,230,1
"1429",96,2015,"AllPesticides",1,230,1
"1430",96,2007,"AllPesticides",1,230,1
"1431",96,2012,"AllPesticides",1,230,1
"1432",96,2011,"AllPesticides",1,230,1
"1433",97,2007,"Insecticide",1,230,1
"1434",97,2017,"Insecticide",1,230,1
"1435",97,2013,"Insecticide",1,230,1
"1436",97,2021,"Insecticide",1,230,1
"1437",97,2014,"Insecticide",1,230,1
"1438",97,2012,"Insecticide",1,230,1
"1439",97,2009,"Insecticide",1,230,1
"1440",97,2023,"Insecticide",1,230,1
"1441",97,2011,"Insecticide",1,230,1
"1442",97,2010,"Insecticide",1,230,1
"1443",97,2016,"Insecticide",1,230,1
"1444",97,2024,"Insecticide",1,230,1
"1445",97,2022,"Insecticide",1,230,1
"1446",97,2015,"Insecticide",1,230,1
"1447",97,2018,"Insecticide",1,230,1
"1448",98,2017,"Control",1,230,1
"1449",98,2011,"Control",1,230,1
"1450",98,2010,"Control",1,230,1
"1451",98,2015,"Control",1,230,1
"1452",98,2009,"Control",1,230,1
"1453",98,2016,"Control",1,230,1
"1454",98,2012,"Control",1,230,1
"1455",98,2014,"Control",1,230,1
"1456",98,2021,"Control",1,230,1
"1457",98,2023,"Control",1,230,1
"1458",98,2013,"Control",1,230,1
"1459",98,2024,"Control",1,230,1
"1460",98,2022,"Control",1,230,1
"1461",98,2007,"Control",1,230,1
"1462",98,2018,"Control",1,230,1
"1463",99,2017,"FoliarFungicide",1,230,1
"1464",99,2010,"FoliarFungicide",1,230,1
"1465",99,2012,"FoliarFungicide",1,230,1
"1466",99,2016,"FoliarFungicide",1,230,1
"1467",99,2015,"FoliarFungicide",1,230,1
"1468",99,2014,"FoliarFungicide",1,230,1
"1469",99,2009,"FoliarFungicide",1,230,1
"1470",99,2023,"FoliarFungicide",1,230,1
"1471",99,2007,"FoliarFungicide",1,230,1
"1472",99,2013,"FoliarFungicide",1,230,1
"1473",99,2024,"FoliarFungicide",1,230,1
"1474",99,2021,"FoliarFungicide",1,230,1
"1475",99,2018,"FoliarFungicide",1,230,1
"1476",99,2022,"FoliarFungicide",1,230,1
"1477",99,2011,"FoliarFungicide",1,230,1
"1478",100,2012,"SoilDrenchFungicide",1,230,1
"1479",100,2007,"SoilDrenchFungicide",1,230,1
"1480",100,2009,"SoilDrenchFungicide",1,230,1
"1481",100,2017,"SoilDrenchFungicide",1,230,1
"1482",100,2016,"SoilDrenchFungicide",1,230,1
"1483",100,2018,"SoilDrenchFungicide",1,230,1
"1484",100,2021,"SoilDrenchFungicide",1,230,1
"1485",100,2010,"SoilDrenchFungicide",1,230,1
"1486",100,2015,"SoilDrenchFungicide",1,230,1
"1487",100,2011,"SoilDrenchFungicide",1,230,1
"1488",100,2022,"SoilDrenchFungicide",1,230,1
"1489",100,2023,"SoilDrenchFungicide",1,230,1
"1490",100,2024,"SoilDrenchFungicide",1,230,1
"1491",100,2013,"SoilDrenchFungicide",1,230,1
"1492",100,2014,"SoilDrenchFungicide",1,230,1
"1493",101,2009,"SoilDrenchFungicide",1.47564345436327,233,4
"1494",101,2014,"SoilDrenchFungicide",2.15100067543373,233,4
"1495",101,2015,"SoilDrenchFungicide",1.47088382327348,233,4
"1496",101,2010,"SoilDrenchFungicide",2.3866900612993,233,4
"1497",101,2007,"SoilDrenchFungicide",1.58707452947127,233,4
"1498",101,2012,"SoilDrenchFungicide",2.32640265704167,233,4
"1499",101,2017,"SoilDrenchFungicide",2.40350183495044,233,4
"1500",101,2021,"SoilDrenchFungicide",1,233,4
"1501",101,2022,"SoilDrenchFungicide",2.5345027017398,233,4
"1502",101,2011,"SoilDrenchFungicide",2.16021660370854,233,4
"1503",101,2018,"SoilDrenchFungicide",2.63236850022141,233,4
"1504",101,2013,"SoilDrenchFungicide",2.24659100703922,233,4
"1505",101,2016,"SoilDrenchFungicide",2.60784332604782,233,4
"1506",101,2024,"SoilDrenchFungicide",2.14488405846394,233,4
"1507",101,2023,"SoilDrenchFungicide",1.96808227755809,233,4
"1508",102,2013,"AllPesticides",1.53591987066169,233,4
"1509",102,2015,"AllPesticides",2.24813956749732,233,4
"1510",102,2016,"AllPesticides",2.33021947156452,233,4
"1511",102,2011,"AllPesticides",1.32267305614837,233,4
"1512",102,2014,"AllPesticides",2.94207071106541,233,4
"1513",102,2007,"AllPesticides",2.23286158040495,233,4
"1514",102,2010,"AllPesticides",2.09047630307473,233,4
"1515",102,2021,"AllPesticides",1.0742009897294,233,4
"1516",102,2018,"AllPesticides",1.67719978722795,233,4
"1517",102,2017,"AllPesticides",1.21634831851306,233,4
"1518",102,2009,"AllPesticides",1.62555702584369,233,4
"1519",102,2023,"AllPesticides",2.25456581934932,233,4
"1520",102,2012,"AllPesticides",2.35804770564555,233,4
"1521",102,2024,"AllPesticides",2.00215275404677,233,4
"1522",102,2022,"AllPesticides",2.44295316837598,233,4
"1523",103,2007,"FoliarFungicide",2.27863987324263,233,4
"1524",103,2018,"FoliarFungicide",2.49378978425665,233,4
"1525",103,2017,"FoliarFungicide",2.38337160871877,233,4
"1526",103,2010,"FoliarFungicide",2.36670617158821,233,4
"1527",103,2024,"FoliarFungicide",1.89083316583142,233,4
"1528",103,2022,"FoliarFungicide",1.66366361871799,233,4
"1529",103,2023,"FoliarFungicide",1.32371369009944,233,4
"1530",103,2012,"FoliarFungicide",1.56305387200298,233,4
"1531",103,2016,"FoliarFungicide",2.22216203565892,233,4
"1532",103,2009,"FoliarFungicide",1.3699001362223,233,4
"1533",103,2015,"FoliarFungicide",1.85788960515941,233,4
"1534",103,2013,"FoliarFungicide",2.01918393681388,233,4
"1535",103,2011,"FoliarFungicide",2.31237364410614,233,4
"1536",103,2014,"FoliarFungicide",2.00138938976543,233,4
"1537",103,2021,"FoliarFungicide",1.89414390292617,233,4
"1538",104,2014,"Control",2.13140077138765,233,4
"1539",104,2012,"Control",2.59899879767576,233,4
"1540",104,2015,"Control",2.16825432869713,233,4
"1541",104,2013,"Control",1.39198985262815,233,4
"1542",104,2024,"Control",1,233,4
"1543",104,2022,"Control",1.99505518730522,233,4
"1544",104,2016,"Control",1.63593649150355,233,4
"1545",104,2007,"Control",2.57011784103584,233,4
"1546",104,2011,"Control",2.9400055169929,233,4
"1547",104,2018,"Control",2.27027000941828,233,4
"1548",104,2017,"Control",2.8267079089421,233,4
"1549",104,2009,"Control",1.73899626093381,233,4
"1550",104,2021,"Control",1.03452332707021,233,4
"1551",104,2010,"Control",2.54687804997325,233,4
"1552",104,2023,"Control",2.23920119359131,233,4
"1553",105,2013,"Insecticide",2.17878205392757,233,4
"1554",105,2014,"Insecticide",2.42240381289231,233,4
"1555",105,2021,"Insecticide",1.75749517054475,233,4
"1556",105,2010,"Insecticide",2.1262812112178,233,4
"1557",105,2011,"Insecticide",1.99035213330538,233,4
"1558",105,2015,"Insecticide",1.43165022388875,233,4
"1559",105,2017,"Insecticide",2.39572062558946,233,4
"1560",105,2022,"Insecticide",1.4568114462224,233,4
"1561",105,2007,"Insecticide",2.07261462804039,233,4
"1562",105,2016,"Insecticide",2.04702455236584,233,4
"1563",105,2009,"Insecticide",1.78548866650926,233,4
