"","Plot","Treatment","Year","CWM_LeafArea_Biom_sownSp","CWM_Nmass_Biom_sownSp","CWM_LMA_Biom_sownSp","CWM_PlantHeight_Biom_sownSp","CWM_DiasporeMass_Biom_sownSp","CWM_LDMC_Biom_sownSp","BigBioPlot","NumSp","FgNum","Fgset","C3","C4","Forb","Legume","Woody"
"1389",98,"Control",2018,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1390",98,"Control",2021,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1391",98,"Control",2022,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1392",98,"Control",2023,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1393",98,"Control",2024,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1394",99,"FoliarFungicide",2007,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1395",99,"FoliarFungicide",2009,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1396",99,"FoliarFungicide",2010,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1397",99,"FoliarFungicide",2011,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1398",99,"FoliarFungicide",2012,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1399",99,"FoliarFungicide",2013,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1400",99,"FoliarFungicide",2014,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1401",99,"FoliarFungicide",2015,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1402",99,"FoliarFungicide",2016,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1403",99,"FoliarFungicide",2017,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1404",99,"FoliarFungicide",2018,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1405",99,"FoliarFungicide",2021,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1406",99,"FoliarFungicide",2022,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1407",99,"FoliarFungicide",2023,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1408",99,"FoliarFungicide",2024,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1409",100,"SoilDrenchFungicide",2007,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1410",100,"SoilDrenchFungicide",2009,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1411",100,"SoilDrenchFungicide",2010,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1412",100,"SoilDrenchFungicide",2011,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1413",100,"SoilDrenchFungicide",2012,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1414",100,"SoilDrenchFungicide",2013,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1415",100,"SoilDrenchFungicide",2014,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1416",100,"SoilDrenchFungicide",2015,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1417",100,"SoilDrenchFungicide",2016,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1418",100,"SoilDrenchFungicide",2017,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1419",100,"SoilDrenchFungicide",2018,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1420",100,"SoilDrenchFungicide",2021,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1421",100,"SoilDrenchFungicide",2022,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1422",100,"SoilDrenchFungicide",2023,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1423",100,"SoilDrenchFungicide",2024,880.64,12.42400252,71.48259417,0.58760891,1.0456,NA,230,1,1,"4",0,1,0,0,0
"1424",101,"SoilDrenchFungicide",2007,81.9681144067797,21.665660919322,80.3538526333898,0.657552360432203,1.74712097457627,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1425",101,"SoilDrenchFungicide",2009,78.4124141669678,22.4052469079509,79.8474458590712,0.596337212290567,1.68968673653777,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1426",101,"SoilDrenchFungicide",2010,178.730319148936,17.654910441383,74.9729280053868,0.841843509596712,1.6408918762089,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1427",101,"SoilDrenchFungicide",2011,138.9284384273,20.5660398574815,75.6865283439355,0.650077268712537,1.55394191394659,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1428",101,"SoilDrenchFungicide",2012,210.903301526718,16.4699445219275,73.0071201506298,0.889459147688931,1.59018091603053,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1429",101,"SoilDrenchFungicide",2013,146.06296398892,20.3694372079317,75.1719235993536,0.654553109120037,1.53584293628809,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1430",101,"SoilDrenchFungicide",2014,137.729625615764,20.5660905549901,75.8122161805764,0.652357547688177,1.56039945812808,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1431",101,"SoilDrenchFungicide",2015,241.098155551158,13.9273296517039,72.863069157449,1.06565777310429,1.69075323570156,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1432",101,"SoilDrenchFungicide",2016,174.070855978261,19.0186262247826,73.8402002667391,0.725354043907609,1.52476345108696,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1433",101,"SoilDrenchFungicide",2017,189.442680070703,17.2932975471852,74.2792297152055,0.854669866517013,1.62059582412726,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1434",101,"SoilDrenchFungicide",2018,205.908613782051,17.3219717607212,72.5179601496314,0.820649657152244,1.52885809294872,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1435",101,"SoilDrenchFungicide",2021,18.69,24.3,83.85907353,0.535978022,1.8154,NA,233,4,4,"3FLW",1,0,1,1,1
"1436",101,"SoilDrenchFungicide",2022,183.918935140368,20.0131630303582,71.6246791454501,0.615152883738625,1.3686628267183,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1437",101,"SoilDrenchFungicide",2023,256.757849686848,20.4007636202505,63.5234609773904,0.440688494087683,0.935842588726513,NA,233,4,4,"3FLW",1,0,1,1,1
"1438",101,"SoilDrenchFungicide",2024,209.588290426388,16.1224344110539,73.5582510687128,0.92391319060177,1.6332636765889,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1439",102,"AllPesticides",2007,144.736834437086,20.3912689553377,75.2850682131258,0.655073657941722,1.54073086092715,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1440",102,"AllPesticides",2009,93.097362697118,21.9455723601414,78.8536441340131,0.610606905761827,1.65813126699293,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1441",102,"AllPesticides",2010,175.081936199723,17.0162155227379,76.11503808081,0.907514441990846,1.72671345353675,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1442",102,"AllPesticides",2011,66.266867638811,23.0605593078099,80.3422637741307,0.559241848751823,1.68728900729108,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1443",102,"AllPesticides",2012,193.767141600704,17.0369054842568,74.1304739021372,0.869998311931398,1.62383861037819,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1444",102,"AllPesticides",2013,113.785718816068,22.7424579511522,75.7360544167548,0.497914813698731,1.46406257928118,NA,233,4,4,"3FLW",1,0,1,1,1
"1445",102,"AllPesticides",2014,235.54560035057,17.4648933720245,69.239286130631,0.751022293176161,1.35428203330412,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1446",102,"AllPesticides",2015,145.061379968204,19.0229928811256,76.8779244930843,0.780244726772655,1.68070114467409,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1447",102,"AllPesticides",2016,151.818963585434,18.9637914077491,76.2394867554122,0.77280732412505,1.65040286114446,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1448",102,"AllPesticides",2017,56.1356921587609,23.5262215314618,80.8512831861472,0.535742189550823,1.69367492739593,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1449",102,"AllPesticides",2018,98.988028436019,21.8378388039431,78.363846084237,0.609283547869194,1.63753327014218,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1450",102,"AllPesticides",2021,33.8189552238806,24.0522077312239,82.5667672729254,0.52992247521791,1.75950507462687,NA,233,4,4,"3FLW",1,0,1,1,1
"1451",102,"AllPesticides",2022,188.787121486854,17.4188012640571,74.1987681431596,0.84438143587262,1.61113082502267,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1452",102,"AllPesticides",2023,303.094159550094,18.5007265338638,60.9222363496376,0.527047400589461,0.882841053947094,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1453",102,"AllPesticides",2024,207.66627097138,15.8682921960383,74.0620377275159,0.950940606795996,1.66994818835472,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1454",103,"FoliarFungicide",2007,150.102458471761,20.357837897608,74.7619971251495,0.647920182910299,1.51526744186047,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1455",103,"FoliarFungicide",2009,84.4355325644505,23.1557004019912,78.323358102344,0.515865733813772,1.57948751696065,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1456",103,"FoliarFungicide",2010,189.613329452852,17.1956167856248,74.3774734131412,0.863324688816259,1.62979318975553,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1457",103,"FoliarFungicide",2011,156.354404377719,18.5180945418156,76.2936865315547,0.80513699124765,1.67211560263786,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1458",103,"FoliarFungicide",2012,117.343788150808,22.6643415063794,75.455716279994,0.498314601104728,1.45297199281867,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1459",103,"FoliarFungicide",2013,209.250604434072,15.8655557812182,73.8991044922497,0.948172430556359,1.66169047841307,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1460",103,"FoliarFungicide",2014,127.655614944096,21.0167753552223,76.3330477174884,0.630125850931552,1.56802849740933,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1461",103,"FoliarFungicide",2015,129.003535576393,21.6840527120739,75.3982571269939,0.566211936757308,1.49164826254826,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1462",103,"FoliarFungicide",2016,142.818921216084,20.3608475897924,75.5224169786156,0.661525930405198,1.5542212324289,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1463",103,"FoliarFungicide",2017,153.146001958225,19.6443446073629,75.2911014258747,0.707712724218016,1.57276015013055,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1464",103,"FoliarFungicide",2018,184.705977653631,17.7212325130607,74.2672601940742,0.824356708311652,1.60180778132482,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1465",103,"FoliarFungicide",2021,110.576424825175,20.7954332186626,78.3877289385577,0.683027458467657,1.68302797202797,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1466",103,"FoliarFungicide",2022,134.914628844115,22.3963943614899,73.9312356285207,0.489457712647402,1.38600042417815,NA,233,4,4,"3FLW",1,0,1,1,1
"1467",103,"FoliarFungicide",2023,78.9227669557799,23.3134669739073,78.7140267990132,0.511869130624627,1.59286606000284,NA,233,4,4,"3FLW",1,0,1,1,1
"1468",103,"FoliarFungicide",2024,108.934120218579,20.5936311135191,78.7999421118033,0.704709956967213,1.71278338797814,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1469",104,"Control",2007,205.38978021978,17.177723207294,72.7438961293269,0.834899749789835,1.54659574175824,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1470",104,"Control",2009,100.139111617312,21.4697619458485,78.6807529723178,0.640927971584852,1.66945153758542,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1471",104,"Control",2010,194.656696248487,17.4827821824889,73.5070115298185,0.827312059545381,1.57286111335216,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1472",104,"Control",2011,219.914823874755,17.9954915197065,70.2479702723288,0.732035134138943,1.38359050880626,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1473",104,"Control",2012,229.937630741246,16.5923191501,70.8650305530059,0.841929415723966,1.47489190541155,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1474",104,"Control",2013,255.367916427065,13.4619274216044,71.9196283659421,1.0812453778388,1.66202928886333,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1475",104,"Control",2014,212.448052413793,16.0232852397407,73.3761692947614,0.927577553841655,1.62811613793103,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1476",104,"Control",2015,141.005514874142,20.6086580061098,75.4179821882838,0.642200344578947,1.53833020594966,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1477",104,"Control",2016,229.378955853175,14.5673019386682,73.3314055087376,1.02916005341047,1.68764593253968,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1478",104,"Control",2017,283.225417925478,17.2880088522256,64.4482836186405,0.676405975697885,1.1155612286002,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1479",104,"Control",2018,169.381494107744,17.7087272088594,75.8895735768561,0.854714855751263,1.68571725589226,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1480",104,"Control",2021,23.1107241910632,24.0998879100616,83.633302689923,0.545949006744222,1.81229460708783,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1481",104,"Control",2022,219.351677934849,21.0134272197849,66.7186736733743,0.45566076544622,1.07404216349109,NA,233,4,4,"3FLW",1,0,1,1,1
"1482",104,"Control",2023,167.939301237259,17.6792735394429,76.0758715891198,0.860171441065389,1.69654279120456,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1483",104,"Control",2024,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,233,4,4,"3FLW",1,0,1,1,1
"1484",105,"Insecticide",2007,153.153668005355,17.8204448784806,77.4589392288554,0.875374591805221,1.76163018741633,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1485",105,"Insecticide",2009,102.026137432188,21.1935036273599,78.811290479038,0.662728538053888,1.6878921880651,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1486",105,"Insecticide",2010,149.776655973113,18.1583033272563,77.4114487403361,0.850750860629086,1.74484178124045,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1487",105,"Insecticide",2011,186.716934673367,16.4090956884886,75.6164719026788,0.941152426565906,1.72687197526092,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1488",105,"Insecticide",2012,178.888614853195,16.4026619528463,76.4452644741969,0.956664692937824,1.76974079447323,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1489",105,"Insecticide",2013,154.911806451613,18.0830399066085,76.9622921721482,0.847882441130253,1.72495365300785,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1490",105,"Insecticide",2014,177.846105919003,17.7981348739341,74.8953807290788,0.830361777555407,1.63082412105029,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1491",105,"Insecticide",2015,236.670485175202,13.9048895466981,73.354186237938,1.07615990718733,1.71694703504043,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1492",105,"Insecticide",2016,140.426630991159,18.3587340045719,78.1538942180247,0.850145844911354,1.77448801768264,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1493",105,"Insecticide",2017,154.238340659341,19.3748638431429,75.4969381349011,0.730404885457143,1.59478296703297,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1494",105,"Insecticide",2018,66.4195316159251,22.819486650637,80.6128889717002,0.581113390966276,1.71143522248244,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1495",105,"Insecticide",2020,113.691851358551,21.1874833888599,77.5947867312627,0.64104712098082,1.62562591901971,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1496",105,"Insecticide",2021,192.169054770318,15.7147787050574,75.8701303853931,0.994591281355565,1.76939386042403,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1497",105,"Insecticide",2022,215.725646193977,14.3982712679345,74.9645338119255,1.0707227782931,1.77875831159592,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1498",105,"Insecticide",2023,107.05448827245,19.9788172827806,79.7281261045002,0.764814187404435,1.78659613940545,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1499",105,"Insecticide",2024,211.741292997543,15.0466920255528,74.6114868222359,1.01870573204054,1.73307742628993,0.211166605,233,4,4,"3FLW",1,0,1,1,1
"1500",106,"SoilDrenchFungicide",2007,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1501",106,"SoilDrenchFungicide",2009,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1502",106,"SoilDrenchFungicide",2010,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1503",106,"SoilDrenchFungicide",2012,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1504",106,"SoilDrenchFungicide",2016,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1505",106,"SoilDrenchFungicide",2017,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1506",106,"SoilDrenchFungicide",2018,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1507",106,"SoilDrenchFungicide",2021,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1508",106,"SoilDrenchFungicide",2023,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1509",106,"SoilDrenchFungicide",2024,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1510",107,"Control",2007,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1511",107,"Control",2009,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1512",107,"Control",2010,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1513",107,"Control",2011,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1514",107,"Control",2012,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1515",107,"Control",2014,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1516",107,"Control",2015,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1517",107,"Control",2016,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1518",107,"Control",2018,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1519",107,"Control",2021,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1520",107,"Control",2023,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1521",107,"Control",2024,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1522",108,"Insecticide",2007,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1523",108,"Insecticide",2009,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1524",108,"Insecticide",2010,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1525",108,"Insecticide",2012,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1526",108,"Insecticide",2016,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1527",108,"Insecticide",2017,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1528",108,"Insecticide",2018,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1529",108,"Insecticide",2020,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1530",108,"Insecticide",2023,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1531",108,"Insecticide",2024,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1532",109,"AllPesticides",2007,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1533",109,"AllPesticides",2009,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1534",109,"AllPesticides",2015,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1535",109,"AllPesticides",2016,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1536",109,"AllPesticides",2017,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1537",109,"AllPesticides",2018,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1538",109,"AllPesticides",2023,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1539",109,"AllPesticides",2024,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1540",110,"FoliarFungicide",2009,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1541",110,"FoliarFungicide",2010,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1542",110,"FoliarFungicide",2011,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1543",110,"FoliarFungicide",2012,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1544",110,"FoliarFungicide",2016,441.04,17.38246583,47.78219052,0.366927341,0.255,NA,237,1,1,"3",1,0,0,0,0
"1545",110,"FoliarFungicide",2018,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1546",110,"FoliarFungicide",2023,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1547",110,"FoliarFungicide",2024,NA,NA,NA,NA,NA,NA,237,1,1,"3",1,0,0,0,0
"1548",111,"FoliarFungicide",2007,305.967526089626,20.9375186599448,65.7685226598097,0.483604422507673,12.2129887047268,0.19426567550905,249,32,5,"34FLW",1,1,1,1,1
"1549",111,"FoliarFungicide",2009,489.370111683849,18.9646753585653,64.4575470903179,0.710366767232818,3.40915859106529,0.318540243145558,249,32,5,"34FLW",1,1,1,1,1
"1550",111,"FoliarFungicide",2010,187.148962386511,21.99406020262,73.3544588571076,0.467454175132296,3.49641387808041,0.250100660671756,249,32,5,"34FLW",1,1,1,1,1
"1551",111,"FoliarFungicide",2011,270.679894312068,22.4566967013912,66.7687603096522,0.50102849996887,8.3153931206764,0.16953111996855,249,32,5,"34FLW",1,1,1,1,1
"1552",111,"FoliarFungicide",2012,513.389330669331,16.2725278641897,83.2113418869022,0.577395686227273,1.18248562252964,0.425958081127885,249,32,5,"34FLW",1,1,1,1,1
"1553",111,"FoliarFungicide",2013,875.798064966818,13.6536783907929,64.2556670720538,0.906968930632553,2.30720457561998,0.294077412013115,249,32,5,"34FLW",1,1,1,1,1
"1554",111,"FoliarFungicide",2014,363.187721099702,21.7025906345114,70.8351702874528,0.528715605275505,3.74386833388539,0.299349287422894,249,32,5,"34FLW",1,1,1,1,1
"1555",111,"FoliarFungicide",2015,976.001774317079,15.3862551451928,58.4644870539086,1.03843291027215,4.36618348225683,0.243070170753739,249,32,5,"34FLW",1,1,1,1,1
"1556",111,"FoliarFungicide",2016,342.33934293524,14.5843290552439,83.3824857653869,0.823972243924201,1.50427785954584,0.294158902412878,249,32,5,"34FLW",1,1,1,1,1
"1557",111,"FoliarFungicide",2017,391.888982808023,18.093196311764,72.0803612435405,0.48555316640634,8.90497713108883,0.238674025756932,249,32,5,"34FLW",1,1,1,1,1
"1558",111,"FoliarFungicide",2018,599.741508060322,14.4142897399792,81.9848345729225,0.679002976606344,1.54849573582943,0.36050294887764,249,32,5,"34FLW",1,1,1,1,1
"1559",111,"FoliarFungicide",2021,334.043513648886,21.9472771778788,63.7790180929902,0.415261926252692,14.976989156023,0.186742733300589,249,32,5,"34FLW",1,1,1,1,1
"1560",111,"FoliarFungicide",2022,567.910035704781,20.3864659175508,69.9938485863368,0.687584942570079,1.74523986738224,0.308272569824171,249,32,5,"34FLW",1,1,1,1,1
"1561",111,"FoliarFungicide",2023,500.955945317481,22.6790190790324,57.069588647399,0.514642613175487,11.9411747065221,0.173600754785714,249,32,5,"34FLW",1,1,1,1,1
"1562",111,"FoliarFungicide",2024,370.493889044309,17.4030168696546,78.7646010081246,0.452831066139555,5.83114381630765,0.287082510255999,249,32,5,"34FLW",1,1,1,1,1
"1563",112,"SoilDrenchFungicide",2007,486.102030401737,17.9018969750053,57.9089981538871,0.634746322915852,7.08827030590717,0.201260965224462,249,32,5,"34FLW",1,1,1,1,1
"1564",112,"SoilDrenchFungicide",2009,266.23219590958,19.1832485694833,68.3902694372551,0.652424265044134,3.77502594187298,0.242132463222222,249,32,5,"34FLW",1,1,1,1,1
"1565",112,"SoilDrenchFungicide",2010,451.213802816901,16.891104399704,82.8067528605271,0.569030038761305,1.17547682310469,0.400524799612903,249,32,5,"34FLW",1,1,1,1,1
"1566",112,"SoilDrenchFungicide",2011,223.017078055965,21.9821146679323,70.7130365230486,0.544632310303387,3.86129057437408,0.30851641697561,249,32,5,"34FLW",1,1,1,1,1
"1567",112,"SoilDrenchFungicide",2012,793.243711252654,16.069932325397,68.4936674074904,0.939503459951592,1.70375180467091,0.389910128222597,249,32,5,"34FLW",1,1,1,1,1
"1568",112,"SoilDrenchFungicide",2013,209.941223155929,20.4929581796452,71.1477517700093,0.55326115453408,1.31828739495798,NA,249,32,5,"34FLW",1,1,1,1,1
"1569",112,"SoilDrenchFungicide",2014,727.219315403423,15.1171943589364,56.502629251846,0.830921928888753,1.29586797066015,0.140279356,249,32,5,"34FLW",1,1,1,1,1
"1570",112,"SoilDrenchFungicide",2015,476.851626402071,15.8580293391501,49.7633217513978,0.483049421074633,0.413926315789474,NA,249,32,5,"34FLW",1,1,1,1,1
